Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR37,OUT017,1800.8264375756853
FDY16,OUT017,1800.8264375756853
FDU26,OUT045,1800.8264375756853
FDN24,OUT013,1800.8264375756853
FDH44,OUT013,1800.8264375756853
FDE23,OUT010,1800.8264375756853
FDW60,OUT017,1800.8264375756853
FDQ55,OUT049,1800.8264375756853
FDV32,OUT027,1800.8264375756853
FDV03,OUT010,1800.8264375756853
FDY14,OUT010,1800.8264375756853
NCL55,OUT027,1800.8264375756853
DRF25,OUT017,1800.8264375756853
FDX03,OUT046,1800.8264375756853
FDF40,OUT045,1800.8264375756853
FDX24,OUT010,1800.8264375756853
FDA25,OUT049,1800.8264375756853
FDH21,OUT018,1800.8264375756853
FDB47,OUT010,1800.8264375756853
FDT34,OUT019,1800.8264375756853
FDS39,OUT010,1800.8264375756853
NCU05,OUT046,1800.8264375756853
FDE02,OUT049,1800.8264375756853
FDL25,OUT035,1800.8264375756853
FDC50,OUT049,1800.8264375756853
FDZ32,OUT049,1800.8264375756853
FDV14,OUT045,1800.8264375756853
FDR07,OUT045,1800.8264375756853
FDB26,OUT049,1800.8264375756853
NCR50,OUT045,1800.8264375756853
FDP01,OUT018,1800.8264375756853
FDH57,OUT045,1800.8264375756853
FDM60,OUT027,1800.8264375756853
FDA45,OUT017,1800.8264375756853
FDU55,OUT017,1800.8264375756853
FDH40,OUT035,1800.8264375756853
FDG40,OUT019,1800.8264375756853
FDT12,OUT049,1800.8264375756853
DRL59,OUT045,1800.8264375756853
FDT47,OUT018,1800.8264375756853
FDI60,OUT017,1800.8264375756853
DRF51,OUT027,1800.8264375756853
NCK31,OUT049,1800.8264375756853
FDB08,OUT045,1800.8264375756853
FDM44,OUT035,1800.8264375756853
FDD46,OUT018,1800.8264375756853
FDR27,OUT019,1800.8264375756853
FDV56,OUT010,1800.8264375756853
FDM02,OUT049,1800.8264375756853
FDU45,OUT018,1800.8264375756853
FDZ10,OUT017,1800.8264375756853
NCK31,OUT010,1800.8264375756853
FDR27,OUT035,1800.8264375756853
FDF33,OUT013,1800.8264375756853
FDJ36,OUT046,1800.8264375756853
FDP33,OUT049,1800.8264375756853
FDG17,OUT046,1800.8264375756853
FDG47,OUT027,1800.8264375756853
NCW29,OUT046,1800.8264375756853
DRH59,OUT017,1800.8264375756853
FDR32,OUT017,1800.8264375756853
FDP48,OUT035,1800.8264375756853
FDG17,OUT035,1800.8264375756853
DRJ59,OUT017,1800.8264375756853
FDY48,OUT027,1800.8264375756853
FDB02,OUT046,1800.8264375756853
FDN10,OUT019,1800.8264375756853
NCD55,OUT035,1800.8264375756853
FDX34,OUT013,1800.8264375756853
FDZ38,OUT045,1800.8264375756853
DRF37,OUT049,1800.8264375756853
DRL47,OUT019,1800.8264375756853
FDL27,OUT035,1800.8264375756853
NCP53,OUT035,1800.8264375756853
FDT03,OUT019,1800.8264375756853
FDJ28,OUT035,1800.8264375756853
FDF40,OUT018,1800.8264375756853
FDA32,OUT035,1800.8264375756853
NCP02,OUT017,1800.8264375756853
FDZ31,OUT045,1800.8264375756853
NCQ29,OUT013,1800.8264375756853
FDP57,OUT010,1800.8264375756853
FDL32,OUT027,1800.8264375756853
DRB01,OUT035,1800.8264375756853
FDJ40,OUT046,1800.8264375756853
FDO24,OUT018,1800.8264375756853
FDO11,OUT018,1800.8264375756853
FDA56,OUT035,1800.8264375756853
FDF02,OUT045,1800.8264375756853
FDA10,OUT013,1800.8264375756853
NCI55,OUT017,1800.8264375756853
FDZ40,OUT010,1800.8264375756853
FDV08,OUT049,1800.8264375756853
FDN48,OUT013,1800.8264375756853
FDU57,OUT017,1800.8264375756853
DRF49,OUT013,1800.8264375756853
FDS02,OUT035,1800.8264375756853
FDS43,OUT046,1800.8264375756853
FDT16,OUT013,1800.8264375756853
FDX19,OUT027,1800.8264375756853
FDK15,OUT046,1800.8264375756853
DRA12,OUT049,1800.8264375756853
FDY35,OUT017,1800.8264375756853
NCU42,OUT013,1800.8264375756853
FDD26,OUT013,1800.8264375756853
FDR11,OUT018,1800.8264375756853
NCP53,OUT045,1800.8264375756853
FDP34,OUT045,1800.8264375756853
NCV41,OUT019,1800.8264375756853
FDN20,OUT018,1800.8264375756853
FDZ16,OUT018,1800.8264375756853
FDZ28,OUT049,1800.8264375756853
NCL55,OUT013,1800.8264375756853
NCJ17,OUT046,1800.8264375756853
FDT37,OUT046,1800.8264375756853
FDV51,OUT049,1800.8264375756853
FDZ28,OUT035,1800.8264375756853
FDN27,OUT013,1800.8264375756853
FDS14,OUT019,1800.8264375756853
FDZ58,OUT045,1800.8264375756853
FDD46,OUT046,1800.8264375756853
FDJ03,OUT035,1800.8264375756853
FDU03,OUT010,1800.8264375756853
FDA33,OUT027,1800.8264375756853
NCW53,OUT035,1800.8264375756853
NCC55,OUT017,1800.8264375756853
FDP52,OUT019,1800.8264375756853
FDE39,OUT049,1800.8264375756853
FDB44,OUT035,1800.8264375756853
FDG59,OUT013,1800.8264375756853
FDI05,OUT013,1800.8264375756853
FDF59,OUT045,1800.8264375756853
FDM39,OUT019,1800.8264375756853
FDB14,OUT013,1800.8264375756853
NCS05,OUT019,1800.8264375756853
DRJ35,OUT045,1800.8264375756853
FDO31,OUT019,1800.8264375756853
FDA31,OUT046,1800.8264375756853
FDX40,OUT049,1800.8264375756853
FDW56,OUT045,1800.8264375756853
FDH09,OUT018,1800.8264375756853
FDA52,OUT019,1800.8264375756853
FDF20,OUT019,1800.8264375756853
FDE40,OUT046,1800.8264375756853
NCU17,OUT046,1800.8264375756853
NCP14,OUT035,1800.8264375756853
FDN25,OUT027,1800.8264375756853
FDU39,OUT049,1800.8264375756853
NCM05,OUT017,1800.8264375756853
FDU07,OUT017,1800.8264375756853
FDF28,OUT049,1800.8264375756853
FDR57,OUT049,1800.8264375756853
FDJ33,OUT013,1800.8264375756853
DRH23,OUT035,1800.8264375756853
FDQ52,OUT046,1800.8264375756853
DRK13,OUT035,1800.8264375756853
FDP09,OUT046,1800.8264375756853
FDR08,OUT027,1800.8264375756853
FDV50,OUT045,1800.8264375756853
FDT13,OUT049,1800.8264375756853
FDJ27,OUT027,1800.8264375756853
FDH21,OUT046,1800.8264375756853
FDW14,OUT027,1800.8264375756853
FDL52,OUT049,1800.8264375756853
FDW28,OUT017,1800.8264375756853
FDL40,OUT049,1800.8264375756853
FDE24,OUT046,1800.8264375756853
FDX35,OUT049,1800.8264375756853
FDP46,OUT017,1800.8264375756853
FDX56,OUT045,1800.8264375756853
FDQ45,OUT049,1800.8264375756853
FDK50,OUT027,1800.8264375756853
FDY26,OUT045,1800.8264375756853
FDQ09,OUT017,1800.8264375756853
FDN39,OUT049,1800.8264375756853
FDP13,OUT017,1800.8264375756853
FDR51,OUT013,1800.8264375756853
FDZ49,OUT010,1800.8264375756853
FDL28,OUT018,1800.8264375756853
FDZ10,OUT035,1800.8264375756853
FDK38,OUT013,1800.8264375756853
DRL49,OUT027,1800.8264375756853
FDR15,OUT013,1800.8264375756853
FDQ24,OUT035,1800.8264375756853
FDD56,OUT013,1800.8264375756853
NCR42,OUT046,1800.8264375756853
FDH52,OUT045,1800.8264375756853
FDH57,OUT019,1800.8264375756853
FDR15,OUT010,1800.8264375756853
FDJ34,OUT035,1800.8264375756853
FDW37,OUT035,1800.8264375756853
FDQ23,OUT018,1800.8264375756853
FDP34,OUT013,1800.8264375756853
FDE04,OUT027,1800.8264375756853
FDC48,OUT045,1800.8264375756853
FDA47,OUT019,1800.8264375756853
FDI35,OUT018,1800.8264375756853
NCV05,OUT013,1800.8264375756853
FDR28,OUT045,1800.8264375756853
FDH31,OUT017,1800.8264375756853
FDP59,OUT019,1800.8264375756853
FDS19,OUT018,1800.8264375756853
FDM60,OUT045,1800.8264375756853
FDJ44,OUT018,1800.8264375756853
DRH51,OUT017,1800.8264375756853
DRC25,OUT017,1800.8264375756853
DRE25,OUT013,1800.8264375756853
NCX05,OUT049,1800.8264375756853
FDR11,OUT017,1800.8264375756853
DRP47,OUT045,1800.8264375756853
DRC49,OUT019,1800.8264375756853
FDQ47,OUT027,1800.8264375756853
FDL20,OUT013,1800.8264375756853
FDM34,OUT035,1800.8264375756853
NCN55,OUT013,1800.8264375756853
FDD41,OUT035,1800.8264375756853
FDE52,OUT049,1800.8264375756853
NCT18,OUT019,1800.8264375756853
FDJ32,OUT018,1800.8264375756853
FDE16,OUT046,1800.8264375756853
FDZ09,OUT045,1800.8264375756853
DRZ11,OUT046,1800.8264375756853
FDK41,OUT049,1800.8264375756853
FDE56,OUT049,1800.8264375756853
FDH34,OUT013,1800.8264375756853
DRI49,OUT013,1800.8264375756853
DRI59,OUT046,1800.8264375756853
DRC36,OUT049,1800.8264375756853
FDS15,OUT019,1800.8264375756853
FDI07,OUT018,1800.8264375756853
FDZ15,OUT018,1800.8264375756853
NCX41,OUT027,1800.8264375756853
NCO29,OUT019,1800.8264375756853
FDF57,OUT013,1800.8264375756853
FDI33,OUT035,1800.8264375756853
DRJ47,OUT049,1800.8264375756853
FDB34,OUT046,1800.8264375756853
FDY22,OUT027,1800.8264375756853
DRL11,OUT017,1800.8264375756853
FDY46,OUT035,1800.8264375756853
FDG17,OUT013,1800.8264375756853
FDE52,OUT018,1800.8264375756853
DRP47,OUT027,1800.8264375756853
FDO01,OUT010,1800.8264375756853
FDL09,OUT046,1800.8264375756853
FDR57,OUT013,1800.8264375756853
DRD37,OUT035,1800.8264375756853
FDQ36,OUT027,1800.8264375756853
FDL33,OUT049,1800.8264375756853
FDL48,OUT045,1800.8264375756853
FDL28,OUT049,1800.8264375756853
NCN29,OUT046,1800.8264375756853
FDO13,OUT035,1800.8264375756853
FDB38,OUT045,1800.8264375756853
FDI36,OUT035,1800.8264375756853
FDI58,OUT035,1800.8264375756853
FDH22,OUT018,1800.8264375756853
FDQ27,OUT013,1800.8264375756853
FDT33,OUT046,1800.8264375756853
FDC56,OUT045,1800.8264375756853
FDF14,OUT046,1800.8264375756853
FDQ39,OUT017,1800.8264375756853
NCM43,OUT017,1800.8264375756853
FDS46,OUT035,1800.8264375756853
FDI22,OUT049,1800.8264375756853
NCE43,OUT045,1800.8264375756853
FDZ36,OUT010,1800.8264375756853
FDR13,OUT019,1800.8264375756853
FDP46,OUT018,1800.8264375756853
FDW56,OUT019,1800.8264375756853
FDB40,OUT017,1800.8264375756853
FDM28,OUT018,1800.8264375756853
FDV49,OUT013,1800.8264375756853
NCS53,OUT018,1800.8264375756853
FDO03,OUT049,1800.8264375756853
FDT15,OUT035,1800.8264375756853
FDD33,OUT049,1800.8264375756853
FDX13,OUT017,1800.8264375756853
FDH60,OUT013,1800.8264375756853
DRH51,OUT046,1800.8264375756853
NCL07,OUT049,1800.8264375756853
FDW51,OUT045,1800.8264375756853
FDF21,OUT019,1800.8264375756853
FDH26,OUT019,1800.8264375756853
FDJ03,OUT049,1800.8264375756853
FDU35,OUT017,1800.8264375756853
DRL01,OUT018,1800.8264375756853
FDE59,OUT045,1800.8264375756853
FDI60,OUT035,1800.8264375756853
DRH39,OUT035,1800.8264375756853
FDK36,OUT049,1800.8264375756853
FDN52,OUT045,1800.8264375756853
FDU12,OUT017,1800.8264375756853
NCT05,OUT027,1800.8264375756853
FDS37,OUT027,1800.8264375756853
FDK24,OUT017,1800.8264375756853
DRF36,OUT013,1800.8264375756853
FDN46,OUT010,1800.8264375756853
NCN06,OUT045,1800.8264375756853
FDD59,OUT035,1800.8264375756853
FDM14,OUT045,1800.8264375756853
FDO10,OUT018,1800.8264375756853
FDU35,OUT013,1800.8264375756853
NCA30,OUT018,1800.8264375756853
NCO41,OUT049,1800.8264375756853
FDI24,OUT046,1800.8264375756853
FDZ16,OUT046,1800.8264375756853
FDV47,OUT046,1800.8264375756853
FDV16,OUT045,1800.8264375756853
FDZ22,OUT035,1800.8264375756853
FDO20,OUT010,1800.8264375756853
FDW38,OUT013,1800.8264375756853
FDW52,OUT045,1800.8264375756853
FDT43,OUT019,1800.8264375756853
NCS29,OUT045,1800.8264375756853
NCC31,OUT017,1800.8264375756853
FDA21,OUT017,1800.8264375756853
FDQ55,OUT046,1800.8264375756853
NCE54,OUT049,1800.8264375756853
FDD45,OUT017,1800.8264375756853
NCP17,OUT017,1800.8264375756853
FDR47,OUT035,1800.8264375756853
DRM35,OUT013,1800.8264375756853
FDR47,OUT019,1800.8264375756853
FDX19,OUT010,1800.8264375756853
FDV22,OUT027,1800.8264375756853
FDQ46,OUT027,1800.8264375756853
DRO47,OUT045,1800.8264375756853
FDB44,OUT010,1800.8264375756853
FDN02,OUT010,1800.8264375756853
FDW10,OUT045,1800.8264375756853
FDJ41,OUT019,1800.8264375756853
FDM50,OUT046,1800.8264375756853
FDW10,OUT035,1800.8264375756853
FDY48,OUT049,1800.8264375756853
NCE30,OUT027,1800.8264375756853
FDO04,OUT045,1800.8264375756853
FDQ26,OUT010,1800.8264375756853
NCX29,OUT018,1800.8264375756853
FDE39,OUT046,1800.8264375756853
NCR54,OUT027,1800.8264375756853
NCP55,OUT027,1800.8264375756853
FDX22,OUT017,1800.8264375756853
FDI05,OUT035,1800.8264375756853
FDC51,OUT027,1800.8264375756853
FDC10,OUT013,1800.8264375756853
FDJ46,OUT045,1800.8264375756853
FDV10,OUT010,1800.8264375756853
FDX12,OUT027,1800.8264375756853
FDL43,OUT019,1800.8264375756853
DRB13,OUT046,1800.8264375756853
FDF59,OUT027,1800.8264375756853
FDT35,OUT049,1800.8264375756853
NCJ19,OUT035,1800.8264375756853
FDT35,OUT018,1800.8264375756853
FDI48,OUT046,1800.8264375756853
DRC24,OUT019,1800.8264375756853
NCZ05,OUT017,1800.8264375756853
FDJ57,OUT049,1800.8264375756853
FDX11,OUT017,1800.8264375756853
FDE09,OUT035,1800.8264375756853
NCK06,OUT049,1800.8264375756853
DRE37,OUT017,1800.8264375756853
FDV56,OUT046,1800.8264375756853
FDY43,OUT017,1800.8264375756853
FDV35,OUT013,1800.8264375756853
FDF05,OUT019,1800.8264375756853
FDA36,OUT035,1800.8264375756853
FDS13,OUT027,1800.8264375756853
FDU47,OUT013,1800.8264375756853
FDI36,OUT010,1800.8264375756853
FDH48,OUT046,1800.8264375756853
FDZ14,OUT013,1800.8264375756853
FDS46,OUT013,1800.8264375756853
FDE21,OUT017,1800.8264375756853
FDA26,OUT049,1800.8264375756853
FDV12,OUT046,1800.8264375756853
FDL46,OUT019,1800.8264375756853
FDN57,OUT013,1800.8264375756853
NCJ18,OUT017,1800.8264375756853
FDO36,OUT045,1800.8264375756853
FDX55,OUT018,1800.8264375756853
FDT25,OUT019,1800.8264375756853
FDD16,OUT049,1800.8264375756853
NCX18,OUT013,1800.8264375756853
NCG55,OUT018,1800.8264375756853
NCV18,OUT049,1800.8264375756853
NCS18,OUT035,1800.8264375756853
FDC37,OUT045,1800.8264375756853
FDE47,OUT046,1800.8264375756853
DRG49,OUT019,1800.8264375756853
FDC39,OUT049,1800.8264375756853
FDH24,OUT019,1800.8264375756853
FDV39,OUT027,1800.8264375756853
NCL17,OUT045,1800.8264375756853
NCY53,OUT035,1800.8264375756853
FDH52,OUT013,1800.8264375756853
NCD19,OUT018,1800.8264375756853
FDI44,OUT046,1800.8264375756853
DRD49,OUT027,1800.8264375756853
FDN08,OUT035,1800.8264375756853
FDO20,OUT027,1800.8264375756853
FDY02,OUT046,1800.8264375756853
FDX23,OUT045,1800.8264375756853
FDX01,OUT017,1800.8264375756853
FDH20,OUT027,1800.8264375756853
NCX41,OUT017,1800.8264375756853
FDD21,OUT027,1800.8264375756853
DRH11,OUT019,1800.8264375756853
DRE60,OUT018,1800.8264375756853
FDB10,OUT013,1800.8264375756853
FDH38,OUT013,1800.8264375756853
NCL07,OUT018,1800.8264375756853
FDD48,OUT046,1800.8264375756853
NCT54,OUT027,1800.8264375756853
FDF32,OUT027,1800.8264375756853
DRH51,OUT045,1800.8264375756853
DRG03,OUT035,1800.8264375756853
NCY42,OUT019,1800.8264375756853
FDH32,OUT017,1800.8264375756853
NCJ06,OUT027,1800.8264375756853
FDH47,OUT027,1800.8264375756853
FDZ08,OUT018,1800.8264375756853
FDK16,OUT017,1800.8264375756853
DRG01,OUT018,1800.8264375756853
NCM53,OUT027,1800.8264375756853
NCB07,OUT035,1800.8264375756853
NCZ06,OUT035,1800.8264375756853
FDU48,OUT049,1800.8264375756853
NCB55,OUT027,1800.8264375756853
FDP15,OUT013,1800.8264375756853
FDF17,OUT046,1800.8264375756853
NCN06,OUT049,1800.8264375756853
DRM48,OUT018,1800.8264375756853
FDH10,OUT046,1800.8264375756853
FDC60,OUT018,1800.8264375756853
FDE35,OUT018,1800.8264375756853
DRI23,OUT013,1800.8264375756853
NCR38,OUT013,1800.8264375756853
FDP04,OUT035,1800.8264375756853
NCW17,OUT045,1800.8264375756853
FDX34,OUT017,1800.8264375756853
NCK53,OUT045,1800.8264375756853
NCO54,OUT010,1800.8264375756853
NCH55,OUT046,1800.8264375756853
FDT44,OUT027,1800.8264375756853
DRG49,OUT046,1800.8264375756853
FDX46,OUT010,1800.8264375756853
DRG36,OUT049,1800.8264375756853
FDU37,OUT049,1800.8264375756853
FDK10,OUT049,1800.8264375756853
DRF37,OUT027,1800.8264375756853
FDC44,OUT035,1800.8264375756853
FDP15,OUT046,1800.8264375756853
FDZ27,OUT027,1800.8264375756853
FDY22,OUT019,1800.8264375756853
DRG51,OUT035,1800.8264375756853
FDN58,OUT045,1800.8264375756853
FDW01,OUT049,1800.8264375756853
FDX24,OUT018,1800.8264375756853
FDO51,OUT017,1800.8264375756853
FDJ52,OUT027,1800.8264375756853
NCY06,OUT010,1800.8264375756853
FDE20,OUT018,1800.8264375756853
FDT23,OUT010,1800.8264375756853
FDQ51,OUT046,1800.8264375756853
FDE35,OUT046,1800.8264375756853
FDB46,OUT013,1800.8264375756853
NCG19,OUT035,1800.8264375756853
NCL06,OUT018,1800.8264375756853
FDT36,OUT019,1800.8264375756853
FDC56,OUT049,1800.8264375756853
FDJ26,OUT049,1800.8264375756853
FDZ59,OUT017,1800.8264375756853
FDV11,OUT027,1800.8264375756853
FDR13,OUT010,1800.8264375756853
FDI15,OUT018,1800.8264375756853
FDF47,OUT018,1800.8264375756853
NCB54,OUT019,1800.8264375756853
NCK19,OUT027,1800.8264375756853
FDX16,OUT017,1800.8264375756853
FDL50,OUT045,1800.8264375756853
NCE31,OUT035,1800.8264375756853
DRJ01,OUT049,1800.8264375756853
FDE22,OUT013,1800.8264375756853
FDY20,OUT019,1800.8264375756853
NCO14,OUT045,1800.8264375756853
NCR50,OUT017,1800.8264375756853
DRM47,OUT017,1800.8264375756853
FDO27,OUT010,1800.8264375756853
FDJ20,OUT027,1800.8264375756853
NCX17,OUT013,1800.8264375756853
FDG59,OUT049,1800.8264375756853
FDD52,OUT045,1800.8264375756853
FDO48,OUT017,1800.8264375756853
FDC59,OUT019,1800.8264375756853
FDS15,OUT018,1800.8264375756853
FDB47,OUT035,1800.8264375756853
FDV14,OUT019,1800.8264375756853
FDB27,OUT013,1800.8264375756853
FDA35,OUT035,1800.8264375756853
FDN51,OUT018,1800.8264375756853
FDO39,OUT019,1800.8264375756853
FDB28,OUT049,1800.8264375756853
DRJ25,OUT046,1800.8264375756853
FDH46,OUT027,1800.8264375756853
FDI10,OUT045,1800.8264375756853
FDU21,OUT018,1800.8264375756853
FDD09,OUT049,1800.8264375756853
FDD10,OUT046,1800.8264375756853
FDN31,OUT010,1800.8264375756853
FDA46,OUT018,1800.8264375756853
FDM56,OUT046,1800.8264375756853
FDF11,OUT010,1800.8264375756853
FDS32,OUT018,1800.8264375756853
NCM06,OUT013,1800.8264375756853
FDZ26,OUT045,1800.8264375756853
FDO01,OUT013,1800.8264375756853
FDJ46,OUT049,1800.8264375756853
FDG26,OUT019,1800.8264375756853
FDZ38,OUT035,1800.8264375756853
NCO55,OUT013,1800.8264375756853
FDT60,OUT035,1800.8264375756853
FDW37,OUT049,1800.8264375756853
NCK42,OUT018,1800.8264375756853
FDA45,OUT046,1800.8264375756853
FDW55,OUT018,1800.8264375756853
FDY44,OUT017,1800.8264375756853
FDQ31,OUT017,1800.8264375756853
FDM09,OUT049,1800.8264375756853
FDH12,OUT018,1800.8264375756853
NCQ43,OUT035,1800.8264375756853
FDT33,OUT035,1800.8264375756853
NCT41,OUT018,1800.8264375756853
DRJ25,OUT010,1800.8264375756853
NCQ41,OUT046,1800.8264375756853
NCN17,OUT049,1800.8264375756853
DRO35,OUT027,1800.8264375756853
FDU27,OUT018,1800.8264375756853
FDY43,OUT027,1800.8264375756853
FDG46,OUT035,1800.8264375756853
DRL49,OUT018,1800.8264375756853
NCB55,OUT049,1800.8264375756853
FDK28,OUT049,1800.8264375756853
FDO49,OUT045,1800.8264375756853
FDT03,OUT013,1800.8264375756853
FDW33,OUT027,1800.8264375756853
FDR02,OUT035,1800.8264375756853
FDF50,OUT013,1800.8264375756853
FDA40,OUT018,1800.8264375756853
NCT53,OUT018,1800.8264375756853
FDY60,OUT035,1800.8264375756853
FDP44,OUT027,1800.8264375756853
NCQ50,OUT045,1800.8264375756853
NCC30,OUT017,1800.8264375756853
FDQ60,OUT018,1800.8264375756853
FDG41,OUT046,1800.8264375756853
FDQ03,OUT046,1800.8264375756853
FDM03,OUT045,1800.8264375756853
FDZ51,OUT018,1800.8264375756853
DRF51,OUT035,1800.8264375756853
FDF39,OUT017,1800.8264375756853
FDW52,OUT035,1800.8264375756853
FDY22,OUT049,1800.8264375756853
FDG14,OUT013,1800.8264375756853
FDA57,OUT017,1800.8264375756853
FDL45,OUT019,1800.8264375756853
FDX28,OUT046,1800.8264375756853
NCQ54,OUT013,1800.8264375756853
FDH40,OUT045,1800.8264375756853
FDU52,OUT035,1800.8264375756853
FDT60,OUT010,1800.8264375756853
FDK08,OUT045,1800.8264375756853
FDN04,OUT049,1800.8264375756853
FDE50,OUT013,1800.8264375756853
FDI16,OUT049,1800.8264375756853
FDM50,OUT049,1800.8264375756853
NCV30,OUT049,1800.8264375756853
FDT44,OUT013,1800.8264375756853
FDY60,OUT013,1800.8264375756853
FDT56,OUT017,1800.8264375756853
FDV58,OUT018,1800.8264375756853
FDU04,OUT013,1800.8264375756853
NCN05,OUT027,1800.8264375756853
FDI53,OUT018,1800.8264375756853
FDD34,OUT046,1800.8264375756853
FDW47,OUT027,1800.8264375756853
FDT51,OUT027,1800.8264375756853
FDO27,OUT013,1800.8264375756853
NCQ18,OUT018,1800.8264375756853
NCW05,OUT013,1800.8264375756853
FDI15,OUT010,1800.8264375756853
NCH43,OUT010,1800.8264375756853
FDT40,OUT049,1800.8264375756853
NCG19,OUT017,1800.8264375756853
NCM30,OUT035,1800.8264375756853
FDB38,OUT017,1800.8264375756853
FDB22,OUT046,1800.8264375756853
FDC58,OUT046,1800.8264375756853
NCI29,OUT013,1800.8264375756853
FDA23,OUT010,1800.8264375756853
DRG48,OUT013,1800.8264375756853
FDV21,OUT013,1800.8264375756853
NCG18,OUT019,1800.8264375756853
FDG40,OUT045,1800.8264375756853
FDU24,OUT018,1800.8264375756853
FDA22,OUT049,1800.8264375756853
FDY35,OUT046,1800.8264375756853
FDJ15,OUT045,1800.8264375756853
NCW18,OUT018,1800.8264375756853
FDK56,OUT018,1800.8264375756853
FDF44,OUT046,1800.8264375756853
FDP51,OUT049,1800.8264375756853
FDU22,OUT027,1800.8264375756853
FDM28,OUT017,1800.8264375756853
NCL42,OUT046,1800.8264375756853
FDJ15,OUT019,1800.8264375756853
FDI32,OUT018,1800.8264375756853
DRL11,OUT046,1800.8264375756853
DRO59,OUT018,1800.8264375756853
FDA07,OUT019,1800.8264375756853
NCO53,OUT013,1800.8264375756853
FDO21,OUT045,1800.8264375756853
FDW39,OUT045,1800.8264375756853
NCV17,OUT013,1800.8264375756853
FDE22,OUT046,1800.8264375756853
NCB06,OUT018,1800.8264375756853
DRF48,OUT017,1800.8264375756853
FDB05,OUT013,1800.8264375756853
FDP28,OUT027,1800.8264375756853
FDP23,OUT046,1800.8264375756853
NCS41,OUT018,1800.8264375756853
FDS40,OUT018,1800.8264375756853
